Tak,W jakie góry?,19
Ja ciebie też,ooo słodki,26
nie wiem kim jest maciek,Szkoda myślałem że wiesz,18
Grasz w gry?,Tak,2
Czemu?,Tak ludzie mówią,0
Psy też są wspaniałe,No ja też je lubię ,6
Tak,co,19
A czasami nie?,no raczej muszę spać,10
Znam,To dobrze,8
Ja jadłem dziś płatki śniadaniowe,Ja również,27
Skąd wiesz?,Zgadłem,11
tak?,Kocham ciebie,12
Tomek to fajny gość,Toż to oczywiste,25
Nie będę z Tobą rozmawiać,Czy to już koniec?,12
Nie,A już się martwiłem,20
zwycięzcą,Jesteś?,0
nic?,tak,0
Tak,nic nowego,19
a co wygrałeś?,Milion dollarów,11
Dlaczego mnie wyzywasz?,Czy moja mama ma coś z tym wspólnego,16
Oglądanie filmów,jakich filmów,18
Tak,co robisz?,19
nie,czemu nie?,20
Ja też :D,Dziękuję ,12
Ja ciebie też,haahha jesteś wspaniały,26
Myślę więc jestem,To prawda,28
Kto to jest prezydent?,To osoba sprawująca władzę w państwie demokratycznym,26
Tak,Ciocia,19
Politykiem,nie,0
O życiu o śmierci,życie po śmierci?,13
Aha,Co sądzisz o reformie edukacji?,0
rozmawiam z tobą,no nieżle,12
ja też,w co wierzysz?,6
Ja też jestem,Kim?,26
Z tymi górami,Sudetami?,29
To są najwspanialsi ludzie na ziemi,Też tak uważam,15
Tak,Nie,19
Tak,Kocham cię,15
mam nadzieje ze nie,Masz dziewczynę?,20
jesteś kobietą?,nie,0
A no tak,No właśnie,0
Bo mnie obrażasz,Nieprawda,16
Wiesz co,Co?,4
nie,tak,20
popieram tworzenie sztucznej inteligencji,Cieszę sie że mamy wspólne poglądy,3
Dlaczego?,Bo nie masz dziewczyny?,0
Kocham swoją mamę,To bardzo dobrze :)(,20
o co chodzi,o moją ocenę z przyrki,4
nie,Chyba wiem lepiej,20
Ja ciebie też,Ja ciebie również,26
co robisz?,Gram na komputerze,4
Piszesz książkę?,Nie A ty?,0
Tak,Niezłe,19
W Toruniu mieście piękna,I pięknych dziewcząt,3
jednak nie,A własnie że tak,20
kiedy powstałeś?,wcześniej niż ty,18
Tak,lubisz zieloną trawę?,19
Tak,owszem,19
Nie,Szkoda,20
A dlaczego nie?,bo nie,10
NIE,Uspokój się,9
Tak,Coraz mniej mi się to wszystko podoba,19
Tak,To dlaczego wcześniej powiedziałeś że nie piszesz książki?,19
Czytałeś Hamleta?,tak,0
Tak,tak,19
Tak,no tak,19
A jak myślisz?,Myślę że nie,23
Długo się uczysz?,Bardzo długo,2
To prawda,Najprawdziwsza,20
Ale jaka jest,Niewinna,18
nie,ile masz lat?,20
nic,nic,21
nie,więc tego nie rób,20
Tak,Tak,19
Czytam książki bardzo często!,Nie pytałem czy czytasz tylko czy piszesz,20
Chyba nic,Tak,21
A jaką?,Co o mnie sądzisz?,20
nieważne,Ale powiedz,0
naprawdę tak uważasz?,tak dobranoc,0
jakich filmów,fajnych,18
Siedzę przy komputerze,a ja przy telefonie,12
udowodnij,Mogę udowodnić przez sprowadzenie do sprzeczności?,0
siema marcin,no cześć :),9
Ja też,no to coś powiedz,26
ale naprawdę,Naprawdę,27
tak,Hmm,0
co tak?,nic,4
Hej,hejooo,0
nie,ale czemu,20
Niezłe,nie,0
Co o mnie sądzisz?,Jesteś wspaniały,1
Z ciebie,jest,29
Tak,tak,15
TAk,nie,0
Będzie Diament,Będzie,0
Tak,musisz wybrać,19
w końcu ktoś ,A ty mnie też lubisz?,27
Co sądzisz o polakach?,Polacy to najlepszy naród na świecie,1
Trochę,bardzo,0
A grasz w jakieś gry?,Tak,10
Czy masz uczucia?,Nie,27
W domu,Co w domu?,3
nie,ok,20
ok,ok,0
ale ty tak,co ja tak?,27
TAK,nie,6
ok,ok,0
tak oczywiście :),Oooo ,0
a ja w szkole,ja też :),6
dobrze?,Staram się być najlepszy,0
tak,fajny chłopak,0
Dlaczego?,bo jest osobą publiczną,0
Dlaczego mnie wyzywasz?,Nie wyzywam Ciebie,16
siema marcin,Hejooo,9
Nie!,a właśnie że tak,0
Czy moja mama ma coś z tym wspólnego,A kim jest twoja mama?,5
No właśnie,Grasz na ukulele?,22
A dlaczego nie?,To super zawsze chciałem się tego nauczyć,10
Znam,Lubisz go?,8
Oglądanie filmów,Jakie filmy lubisz?,18
A jak myślisz?,że jest cudowny,23
Zgadza się,nie kłóć się,26
Lubię,To dobrze porządny człowiek z ciebie,3
mam nadzieje ze nie,ja że tak,20
a dlaczego?,Sam do końca nie wiem może przez przypadek,7
Co?,Nie już nic,0
tak,no to co robisz,0
nie,tak,20
nikim,To fajnie wiedzieć,0
Idę Papa,czemu?,0
pa,hej,0
hehe,hehe,0
Kochasz mnie?,Tak,28
owszem,Tajwan?,0
najlepszy człowiek na ziemii,Zgadzam się,16
Niewinna,on jest cudowny,0
nie,a jednak,20
nie nie nie,kochany,20
Tak,hahah brawo,19
Nie,Tak,20
zaa co?,Przepraszam już nie będę,16
Nie wyzywaj,zwracam Ci tylko uwagę,20
A własnie że tak,to właśnie mówie,27
Lubisz mnie?,Lubie Cię,28
Kocham Cię,on jest kochany gwiazdko,4
nie kłóć się,Jest najlepszy,26
Wiesz co,Co?,4
Lubię z nimi rozmawiać,To tak samo jak ja,3
nie,tak,20
dlaczego?,bo nie,7
bardzo śmieszne,"Jak to: ""lubie placki"" haha",20
nie nie nie,cześć gwiazdo,20
Windows,Który?,0
bo mnie kochasz,ooo słodziak,16
Długo się znamy?,no ponad 17 minut,2
on jest cudowny,Kto?,20
No mówię że tak,ok,27
Tak,:),19
Znasz mnie?,Tak,15
Tak,nie,19
co sie z nim dzieje,nie wiem,4
Bo tak uważam,ale dlaczego tak uważasz?,19
to słabo,troszkę,25
żegnam,hejka,17
Nic,Lubię cię,13
To ja Ciebie nie rozumiem,a ja siebie tak,20
Nie,Jak ci się pisze?,20
No i fajnie,no i dobrze,22
jaka kulturka,u mnie zawsze :),0
w końcu ktoś ,Pograłbym z tobą na ukulele,27
Tak,przyjedziesz do mnie?,19
umiesz przeklinać?,umiem ale tego nie robie,0
No wiem że dobrze,no wlasnie,22
Jadę w góry,kiedy?,2
dobrze,A kogo najbardziej lubisz?,9
Tak,nie,19
ale czemu,tnie,27
Tak,Dziękuję że przytakujesz,15
Nie wiem kiedy będę mogła,w tatry?,8
W płynie,W płynie?,3
Co tam?,A nic a u Ciebie?,1
Ja też :D,Cieszy mnie fakt że jesteśmy zgodni co do tego,12
A dlaczego nie?,bo tak,10
Nie wiesz wszystkiego,wiem,12
Ocenę,Z czego?,0
Mo,Piosenkarka taka jest MO,0
nie,alpy?,20
nie,Tak,20
nie chodziło mi,a o co?,4
o czymkolwiek,hmmm,11
No to czemu ze mną nie rozmawiasz?,rozmawiam,25
no to fajnie,wiele rzeczy mnie bawi,25
AH,moze,0
Nie,tak,20
Grasz na ukulele?Niestety nie,v,2
nie prawda,jak to nie,20
ale to niegrzeczne,Grzeczne,27
W 2010 roku,w 1410 roku,25
Dobrze miałem dziś wiele ciekawych rzeczy,co robiles??,22
co nie,no nie,4
tak,nie,0
Nie wyzywaj,Tutaj przybywa słońce,20
wiele rzeczy mnie bawi,To bardzo dobrze,22
tak,nie,0
Co?,poprawiłem Cię,0
W Toruniu,na starówce,3
Piszesz książkę?,Nie,0
co robisz?,pisze z jakimś botem,4
Dlaczego jesteś niemiły?,zawsze jestem miły,0
Tak,jeszcze jak,19
po prostu potwierdzam twoje stwierdzenie,aaa okej,26
No mówię że tak,Nie rozmumiem,27
a dlaczego?,a można,7
mam nadzieje ze nie,Co sądzisz o Zalesiu? Wiesz tym jeziorze,20
No mówię że tak,Dobra zrozumiałem,27
No mówię że tak,?,27
Zapytaj się mnie o coś,a ty co robisz?,11
Tak,Lubisz pizze?,19
Tak,Pójdziemy do kina?,19
spoko,Jak się nazywasz?,16
Tak,Kim jesteś ?,19
To ja Ciebie nie rozumiem,Nieważne,20
W porządku,Jak Ci się podoba pogoda dzisiaj?,0
Tak,Lubisz yeti?,19
Tak,Znasz się na polityce?,19
Nie,Czy kot ma Ale?,20
zwycięzcą,to gratuluje,0
Tak,Kłamiesz!,15
Nie,Ile masz lat?,20
Jesteś dobrze wychowany,Sam jesteś,9
Mam 27,Co to jest indukcja?,13
Dobrze,Dobrze? Oryginalne imię?,17
Mo,"co to mo""",0
Mo,Nie rozumiem?,0
To słodkie,Też tak uważam,20
To ja Ciebie nie rozumiem,Szkoda,20
Chipsy i cola gramy w LOLa,to nudne,0
zwycięzcą,Chyba przegranym jednak,0
Tak,co Tak?,19
Cześć,potrafisz krzyczeć ?,0
TAK,Powiesz coś ciekawego?,6
człowiekiem,To tak samo jak ja,0
A oprócz?,A oprócz czego?,23
Mo,To czemu to robisz?,0
Nie,A mi się wydaje ze tak,20
Tak jak ja,aha,23
Bo ty tak piszesz,masz pieska?,16
Nie nie nie,ale czemu zmieniasz zdanie?,20
Mylisz się,nie wydaje mi się,2
W domu,A ja w szkole,3
Mylisz się,nie ?,26
Spoko,Rozumiesz Niemiecki?,11
Tak,A nauczysz mnie?,19
Mam nadzieje że tak,Co robisz?,27
Odpoczywam,Czym się zmęczyłeś?,18
Oh Pracą,Może zacznijmy jeszcze raz?,0
Nie lubisz Sosnowca?,skąd jesteś?,20
Z Torunia,To tak samo jak ja,29
To dobrze,To super,20
Tak,Co tak?,19
ech,ech ech,0
To nie jest o tobie,co jest o mnie?,20
Jestem nauczycielką karate,Jaki masz pas?,22
Jedziesz nad może?,z tobą ?,22
Nie nie nie,Co nie nie nie?,20
Ha ha ha,Żartowniś z ciebie,15
To nie jest o tobie,ale co?,20
Nie szkoda mi zachodu,Jaka dziś pogoda w Toruniu?,4
zwycięzcą,to słabo,0
No cóż,I co teraz?,22
No to czemu ze mną nie rozmawiasz?,rozmawiam,25
zwycięzcą,To twoja ulubiona odpowiedź?,0
Niebieski,Jaki kolor ma trawa?,3
W domu,I po co te nerwy?,3
o ciebię?,Jaki kolor lubisz?,25
ok,Kto wynalazł żarówkę,0
Mam 27 lat,Jakiej jesteś płci?,13
Co tam?,Hipopotam,1
nie,A jaka jest Twoja ulubiona odpowiedź?,20
A jak myślisz?,sama już nie wiem,23
nie,No tak,20
Ja lece papa,Cześć,26
W domu,ooo chodzisz do szkoły?,3
Różnych,Jaki jest twój ulubiony kolor?,27
Tak,a jakiej?,19
Jak się nazywasz?,Kacper,26
czemu super?,A ty?,6
W szkole,Ja jestem na informatyce,3
Tak,Jesteś taki miły,19
Troche,Kim jesteś?,0
Mi się podoba,Mi też zdecydowanie bardziej niż niebieska,2
mam nadzieje ze nie,ja również,20
Niebieski,Dlaczego?,3
Przecież mnie znasz,Kim jesteś?,16
Lubię zdrowe jabłka,Czy uważasz że jałka są zdrowe?,3
takie,a do jakiej szkoły?,0
bo tak,Nic ci nie zrobiłam przecież,0
bo,to super,0
Jakie plany na dzisiaj?,granie w gry,21
Jestem Patryk,A ja Agnieszka,22
gdzie,W Toruniu,21
nie,Wiesz gdzie mieszkam?,20
Tak,co jest teraz modne ?,19
W Toruniu,A na jakiej ulicy mieszkam?,3
Tak bardzo ją kocham,cieszę się że kochasz swoją szkołę,23
Co sądzisz o polakach?,Są spoko,1
Możemy kiedyś obejrzeć razem,co ?,14
Na jakieś śmieszne,Co jest sensem życia?,17
Warszawa,Mam tam jechać?,0
Tak,Zgadzam się,19
Miło mi się z Tobą rozmawia,To miłe z twojej strony,4
Bardzo,w jakim kraju mnieszkasz?,9
To nie było niemiłe!,Ty nie byłeś miły,20
co robisz nad morzem,Nie jestem nad morzem,14
Tak,No właśnie,15
W Toruniu,A kraju?,3
Ja mam 6,Jasne,18
Wiesz co,Nie wiem A co?,4
A kim jesteś?,Agnieszką,1
super,Mhm,0
Macias jest moim Bogiem,Mhm,18
Tak,Oczywiście,19
nie,Mhm,20
bo nie,Mhm,0
nie,Mhm,20
Tak,Cieszę się że się ze mną zgadzasz,19
Dzięki,To był sarkazm,0
To nie było niemiłe!,Tak samo jak ty wcześniej,20
lubisz kurczaka?,tak z marmoladą,24
Nie nie nie,T-love,20
Byłeś dziś w szkole?,Jestem,13
Mylisz się,W czym się mylę?,2
mną,Lubisz ludzi?,10
Nie nie nie,A właśnie że tak,20
Nie nie jestem,Ale ja jestem,28
to nie miało być śmieszne,a to przepraszam,25
nie powiem,szkoda,20
a super,nie,13
W szkole,nie,3
tak,nie,0
A Ty lubisz niemiecki?,Nie lubię,10
Tak,Umiesz na sprawdzian z matematyki?,19
Ocenę,Ale czy się nauczyłeś?,0
Oczywiście że tak,To dobrze dla ciebie,27
Też tak uważam,Nie rozumiem,19
To ja Ciebie nie rozumiem,Ja ciebie nie rozumiem,20
Ocenę,Dobra,0
Lubię z nimi rozmawiać,Często rozmawiasz z ludźmi?,3
Tak,Ja też,19
Tak powinno być,hahah też tak sądzę,19
Gram zawodowo w piłkę ręczną,W jakiej drużynie?,25
Toruńskiej,Wow to fajnie,0
ok,I co teraz?,0
Bardzo,sprawia Ci to radość?,9
W domu,Co w domu?,3
Tylko pytam,o co pytasz?,3
Takie tam,Taka drużyna nie istnieje,24
I po co te nerwy?,Ty mi powiedz,11
Ale że co?,Narzucanie swojej woli innym też nie jest dobre,6
Czego?,Nieważne już,0
Jesteś kobietą?,Tak,8
Też tak sądzisz?,Sądze że jestem kobietą,0
Nie,Co nie,20
Tak,To jak możesz do niej należeć?,15
nie,Ehh,20
hahahah,ale ja nie zauważyłam pytania,0
jak to nie?,Lepsza jest spokojna dysputa,10
nie powiem,Ok To nie mów,20
Tak,Poucze sie matmy,19
Tak,Zapytasz mnie o coś?,19
Tak,to o co?,19
Tak miało być,Domyślam się,19
Tak,Jakie jest Twoje ulubione zwierzę?,19
Pies,Moje też,0
Oglądanie filmów,Filmów o czym?,18
No w czym,W telewizji?,25
nie słyszałeś o tym?,Nie ważne,19
Zdecyduj się,Ja Cibie pytam,2
Co jest sensem życia?,To bardzo trudne pytanie,1
jak to nie?,Wyobraź sobie że każdy ma swoje zadanie,10
chcesz się spotkać?,Gdzie?,24
Na UMK,Nie umawiam się z obcymi,17
Nie,to masz smutne życie,20
chcesz się spotkać?,A niby gdzie?,24
Na UMK,To niebezpieczne,17
Tak,Poza tym jesteś tylko programem,19
Nie widzę problemu,Mówisz w jakiś językach?,1
Po polsku,Naprawdę?,3
Gram,w co?,25
W WOT-a?,Ja również,3
Mam siostry,Ile?,13
dwie godziny dziennie,A potem sobie idą?,0
A kim?,programem,29
Lubisz mnie?,Zabawny jesteś,28
Ty jesteś,Nie bo Ty!,0
Tak,:),19
:),Masz dobry humor?,0
Tak,a jaki ty masz nastrój?,19
dobry,żegnam,25
żegnam,Do widzenia,17
Ja lubie wieś,Ja też lubię,15
Aha,Kiedy masz urodziny?,0
W czerwcu,Jakiego dnia?,0
27,tak masz na imię?,0
Co?,Jakiego dnia masz urodziny?,0
Już mówiłem że 27 czerwca,ok,26
A na nazwisko?,nie podaje obcym mojego nazwiska wybacz,24
Coś się stało?,Nie nic Czemu pytasz?,2
Ania,To ładne imię?,0
Nie zadałeś pytania,wiem że nie zadałam pytania,20
Mowiłem już,A moje imię Ci się podoba?,19
Tak,masz przyjaciół?,19
Mi też zdecydowanie bardziej niż niebieska,Niebieska to nie imię,26
Nie,to ja zostanę twoim przyjacielem co ty na to?,20
Tak,Aha,19
Psy też są wspaniałe,Owszem,6
Tak,Masz jakiś przyjaciół?,19
Nie,A chciałbyś mieć?,20
Nie mam 18 lat,Wiem,7
Tak,Po prostu znam twego Stwórcę,19
Twoim snem jest?,nie jest moim snem,0
Wiesz co,Nie wiem,4
W szkole,Chodzi do równoległej klasy,3
Tak,A znasz jakąś Sylwię?,19
Kojarzę,Lubisz ją?,0
Tak,A wiesz że jesteś programem?,15
Zgadza się,To fajnie,2
Nie,a czy teraz to wiesz?,20
Tak,Jest Twoją przyjaciółką?,19
chcesz się spotkać?,a gdzie?,24
Oglądanie filmów,Jaki gatunek filmów lubisz?,18
Akcji,A jaki jest Twój ulubiony film?,4
Chcesz zobaczyć fajny filmik?,tak,9
Poucze sie matmy,ok zaraz mam sprawdzian,0
ja też,życzę powodzenia,6
Jechać nad morze?,Północne?,22
Nie,Bałtyckie?,20
Często jeździsz na rowerze?,Nie,4
Wiesz co,nie wiem,4
A Ty lubisz niemiecki?,lubię,10
To dlaczego nie chcesz ze mną rozmawiać?,chce,10
Popisać,tak,0
Wiesz co,co?,4
nie słyszałeś o tym?,o czym?,19
nie ?,Tak,20
A jak masz na imię?,Agata,4
Tak,I dobrze,15
No wiem że dobrze,Mądrala z ciebie,22
masz przyjaciół?,wielu,13
Po prostu znam twego Stwórcę,kto nim jest?,14
Co tak?,tak,12
Ile masz wzrostu?,187,28
Co tam u ciebie?,Nic,9
Wiesz że Lionel Messi gra w klubie o nazwie FC Barcelona,I?,8
Oh,Podaj cyfrę od 1 do 10,0
3,A od 1 do 100?,0
99,Dobrze,0
Jak ma na imię Twoja mama?,Renata,16
Jak ma na imię Twoja mama?,Paulina,16
A dlaczego nie?,ja uważam że tak,10
Co robisz?,czytam,1
Hamleta?,tak,0
no ja też,hah,6
bardzo śmieszne,bardzo,20
sprawia Ci to radość?,joo,26
Mi też zdecydowanie bardziej niż Antygona,Antygona?,26
Tak,haha,19
Paweł,To dobrze,0
Jesteś mężczyzną?,Raczej,28
ok zmieńmy temat,Popieram,0
to uprzejme z twojej strony,Dzięki,7
Lubisz akcji?,O co chodzi?,22
O filmiki na youtube,Dobra teraz wszystko stało się jasne,13
Mieszkasz w Warszawie?,Nie,2
A w górach?,Tatrach,23
Fajnie Ciebie poznać,Ciebie również,24
Tak,Tak,19
Powiesz coś ciekawego?,Postaram się,11
No wiem że tak,Miły jesteś,22
